Admin,Latitude,Longitude,Area,Medic,Ward,Beds,Urban,Population,Essential,Reproductive,Nhos,Ndocs,OpenYear,OpenMonth,OpenDay,CloseYear,CloseMonth,CloseDay,Date,Censored
3940000,37.6306174,126.8308087,229.9,1,,,1,441988,1,1,20,1493,2015,9,10,2016,8,10,335,1
3940000,37.6547758,126.7726419,276,2,,,1,269292,0,0,27,4363,2012,11,28,2014,8,18,628,1
3940000,37.6351454,126.8706716,631.5,3,4,15,1,441988,1,0,20,1493,2016,5,3,2017,12,30,606,1
3940000,37.6702732,126.7619559,314.2,1,,,1,299900,1,0,13,1503,2017,3,16,2017,9,22,190,1
3940000,37.6567114,126.7731531,240.99,1,,,1,269292,1,1,27,4363,2012,12,18,2013,9,30,286,1
3940000,37.6792154,126.811337,173.03,1,,,1,269292,1,1,27,4363,2013,1,2,2013,10,1,272,1
3940000,37.6423578,126.787904,143.6,1,,,1,285658,1,1,34,4570,2015,5,19,2016,8,10,449,1
3940000,37.6569152,126.7718752,223.4,1,,,1,285658,0,0,34,4570,2016,5,10,2018,4,29,719,1
3940000,37.6812314,126.8783553,159.61,1,,,1,441988,1,1,20,1493,2014,7,28,2015,5,2,278,1
3940000,37.6570036,126.8360951,124.41,2,,,1,394375,1,0,18,1458,2010,9,20,2010,12,9,80,1
3940000,37.6510337,126.7778333,203.2,1,,,1,299716,0,0,40,5240,2010,10,14,2022,9,30,4369,1
3940000,37.6920012,126.7637974,102.2,1,,,1,299900,1,0,13,1503,2014,4,23,2018,5,1,1469,1
3940000,37.6686295,126.7654705,87.66,2,,,1,299900,1,1,13,1503,2010,10,25,2017,5,23,2402,1
3940000,37.6520922,126.7767108,66,1,,,1,285658,1,0,34,4570,2010,11,8,2017,8,20,2477,1
3940000,37.642384,126.8486331,119.17,1,1,1,1,441988,1,1,20,1493,2014,6,2,2017,7,15,1139,1
3940000,37.6336325,126.8310562,336.62,1,,,1,394375,1,1,18,1458,2012,3,14,2012,11,9,240,1
3940000,37.6715458,126.7589602,1437.11,23,8,29,1,299900,1,1,13,1503,2012,3,16,2016,8,21,1619,1
3940000,37.6715458,126.7589602,698.39,9,7,29,1,286448,1,1,10,1416,2012,3,16,2014,2,3,689,1
3940000,37.6351349,126.8318985,223.62,1,,,1,441988,0,0,20,1493,2014,1,23,2015,11,20,666,1
3940000,37.6565379,126.8369622,109.44,1,,,1,441988,1,0,20,1493,2014,4,11,2015,4,5,359,1
3930000,37.3180193,126.8351856,163.7,1,2,3,1,318368,1,1,41,2970,2000,5,2,2016,6,1,5874,1
3930000,37.3324238,126.8277663,406.4,2,6,29,1,318368,1,1,41,2970,2000,12,28,2016,11,14,5800,1
4460000,36.7655951,127.9960882,70.05,1,,,0,39393,1,0,4,59,2020,8,3,2020,11,10,99,1
3220000,37.5244162,127.0465576,157.01,1,,,1,570095,0,0,54,7386,2007,12,27,2011,10,31,1404,1
3220000,37.5149727,127.0300131,88.2,1,,,1,576495,1,1,70,7799,2017,12,29,2018,4,13,105,1
3220000,37.5081416,127.0563725,616.93,3,,,1,539231,0,0,73,7865,2005,5,11,2023,5,20,6583,1
3220000,37.525816,127.0278615,192.64,1,,,1,570095,0,0,54,7386,2006,12,8,2013,10,31,2519,1
3130000,37.5575305,126.9251518,131.62,1,,,1,371890,1,0,11,245,2016,12,26,2021,12,19,1819,1
3130000,37.5482049,126.9418054,167.91,2,,,1,371890,1,1,11,245,2016,12,23,2020,1,18,1121,1
3220000,37.5269156,127.0424194,176.75,1,,,1,570095,0,0,54,7386,2008,2,1,2013,1,4,1799,1
3220000,37.5151725,127.0325675,31.8,1,,,1,570095,0,0,54,7386,2007,5,17,2011,4,29,1443,1
3220000,37.5075072,127.0235049,180,2,2,3,1,576495,1,1,70,7799,2007,5,18,2018,6,28,4059,1
3220000,37.4785611,127.0450996,143.2,1,,,1,570095,0,0,54,7386,2007,5,21,2013,12,21,2406,1
3220000,37.5045497,127.0507308,294,1,,,1,570095,0,0,54,7386,2007,5,28,2013,3,12,2115,1
3220000,37.5186441,127.0211863,490.8,5,3,5,1,539231,1,0,73,7865,2007,5,31,2020,5,28,4746,1
3220000,37.4937481,127.0434042,161.67,1,,,1,570095,1,0,54,7386,2007,6,1,2010,3,17,1020,1
3130000,37.5540792,126.9359562,30,1,,,1,387643,0,0,7,136,2017,3,31,2018,2,13,319,1
3220000,37.516186,127.0210828,197,1,,,1,576495,1,0,70,7799,2008,3,5,2017,7,17,3421,1
3220000,37.5261649,127.0269995,514.46,2,,,1,576495,0,0,70,7799,2008,3,5,2017,12,29,3586,1
3220000,37.5216406,127.033017,138.84,3,,,1,570095,1,1,54,7386,2008,3,10,2014,5,19,2261,1
3220000,37.5143416,127.0591512,160,1,,,1,570095,1,1,54,7386,2008,3,12,2014,4,19,2229,1
3220000,37.5235219,127.0557401,257.58,1,,,1,570095,1,0,54,7386,2008,3,19,2011,10,27,1317,1
3220000,37.5205322,127.0496679,88,2,,,1,570095,1,1,54,7386,2006,1,23,2014,8,31,3142,1
3220000,37.5259228,127.0385246,216.1,1,,,1,539231,0,0,73,7865,2006,2,2,2022,10,14,6098,1
3220000,37.5261585,127.042064,44,1,,,1,570095,1,0,54,7386,2006,2,13,2012,9,6,2397,1
3220000,37.4958226,127.0527142,197.81,1,,,1,539231,0,0,73,7865,2006,2,16,2022,1,1,5798,1
3220000,37.5259473,127.0337264,285,2,,,1,576495,0,0,70,7799,2006,2,23,2016,1,30,3628,1
3220000,37.5171011,127.0515205,278.7,3,,,1,539231,1,0,73,7865,2013,3,14,2020,5,29,2633,1
3130000,37.5430115,126.9511883,144.3,1,1,1,1,387643,1,1,7,136,2017,2,20,2019,2,28,738,1
3130000,37.5515358,126.9160695,134.25,1,,,1,387643,1,0,7,136,2017,3,2,2018,10,11,588,1
3130000,37.5558761,126.9096217,57.64,2,,,1,371890,1,0,11,245,2017,3,13,2020,3,2,1085,1
3220000,37.5224913,127.0285546,2522.36,6,9,9,1,539231,1,1,73,7865,2006,12,18,2022,1,18,5510,1
3220000,37.5232295,127.0481793,330.04,2,3,6,1,570095,0,0,54,7386,2006,12,19,2011,9,8,1724,1
3220000,37.4987079,127.0286602,407.6,2,,,1,576495,1,1,70,7799,2006,12,21,2019,9,28,4664,1
3220000,37.5244195,127.0279821,429.6,1,,,1,570095,0,0,54,7386,2006,12,22,2013,3,1,2261,1
3220000,37.5230547,127.0370049,202.2,1,,,1,576495,0,0,70,7799,2015,4,7,2016,4,4,363,1
3220000,37.5234564,127.0286181,164,1,,,1,576495,0,0,70,7799,2015,4,15,2017,4,30,746,1
3100000,37.6598407,127.0733083,103.74,2,,,1,574583,1,1,19,2671,2002,5,10,2018,10,14,6001,1
3100000,37.6234994,127.0831875,52.94,1,,,1,574583,1,1,19,2671,1999,9,1,2019,12,13,7408,1
3220000,37.5145406,127.0203983,191.4,1,,,1,576495,0,0,70,7799,2016,5,2,2017,5,13,376,1
3130000,37.5394235,126.9447973,1387.86,18,7,25,1,387643,1,0,7,136,2017,11,28,2017,12,28,30,1
3220000,37.5262996,127.0466716,221.9,2,,,1,576495,0,0,70,7799,2006,12,29,2018,2,28,4079,1
3240000,37.5304933,127.128992,173.1,2,,,1,459970,0,0,35,4486,2007,10,25,2021,5,31,4967,1
3240000,37.5486413,127.1366614,783.76,3,11,29,1,491871,1,0,20,3960,2006,6,1,2014,1,29,2799,1
3220000,37.5250891,127.0417094,268.97,1,,,1,570095,1,1,54,7386,2007,1,30,2012,11,19,2120,1
3220000,37.5238062,127.0479044,119.61,1,,,1,576495,1,1,70,7799,2007,2,6,2017,1,17,3633,1
3220000,37.5244619,127.0463804,128.9,1,,,1,539231,0,0,73,7865,2007,2,6,2022,12,5,5781,1
3220000,37.5004282,127.0343247,187,1,1,1,1,570095,1,1,54,7386,2007,2,12,2014,5,9,2643,1
3220000,37.514021,127.0358805,174.7,1,,,1,576495,1,0,70,7799,2015,4,15,2016,11,4,569,1
3220000,37.514021,127.0358805,84.8,1,,,1,576495,1,1,70,7799,2015,4,15,2016,1,31,291,1
3220000,37.5247518,127.0439584,139.67,2,,,1,576495,0,0,70,7799,2015,4,20,2019,5,24,1495,1
3220000,37.5003747,127.0269158,227.63,1,1,1,1,576495,1,1,70,7799,2004,8,13,2017,10,22,4818,1
3220000,37.5213385,127.0278585,109.14,1,,,1,576495,0,0,70,7799,2016,5,12,2018,12,17,949,1
3220000,37.5197638,127.0296775,144.46,1,,,1,570095,1,0,54,7386,2007,9,28,2013,7,1,2103,1
3240000,37.5451085,127.1430576,132.61,1,,,1,459970,0,0,35,4486,2007,12,12,2022,7,6,5320,1
3130000,37.5428587,126.9397014,137.33,1,,,1,387643,1,0,7,136,2018,1,31,2018,10,24,266,1
3240000,37.5546354,127.1541322,148.2,1,,,1,459970,1,1,35,4486,2006,10,10,2023,3,27,6012,1
3220000,37.5007624,127.0323373,140.19,1,,,1,576495,0,0,70,7799,2006,6,30,2018,6,14,4367,1
3220000,37.5082467,127.0331112,221.53,1,,,1,576495,1,1,70,7799,2015,7,1,2015,7,31,30,1
3220000,37.5062066,127.0241119,874.48,1,8,9,1,576495,1,1,70,7799,2015,7,3,2018,6,1,1064,1
3220000,37.5265959,127.0282361,349.8,1,,,1,576495,1,0,70,7799,2015,7,6,2016,6,8,338,1
3220000,37.5087655,127.05838,112,3,,,1,539231,1,0,73,7865,2015,7,6,2021,4,29,2124,1
3220000,37.5082467,127.0331112,495.76,1,,,1,576495,0,0,70,7799,2015,7,8,2016,3,29,265,1
3220000,37.5204516,127.0317621,331.21,1,,,1,576495,1,0,70,7799,2015,7,10,2017,7,10,731,1
3220000,37.5163704,127.02127,268.27,1,,,1,576495,0,0,70,7799,2015,7,16,2016,2,29,228,1
3220000,37.5247787,127.027515,322.45,1,,,1,570095,1,0,54,7386,2006,4,13,2013,4,19,2563,1
3220000,37.5041507,127.0520978,133.74,2,,,1,539231,1,0,73,7865,2004,9,2,2022,1,19,6348,1
3240000,37.5412881,127.1415763,452.92,2,13,29,1,491871,0,0,20,3960,2005,11,25,2014,9,1,3202,1
3220000,37.5168431,127.0197682,400,1,2,3,1,539231,1,1,73,7865,2016,5,17,2020,4,12,1426,1
3220000,37.5246588,127.046749,42.6,2,,,1,576495,1,0,70,7799,2016,5,17,2016,9,12,118,1
3220000,37.4986253,127.0280285,91.24,1,,,1,576495,1,0,70,7799,2016,5,24,2017,4,30,341,1
3220000,37.5209374,127.0278441,118.13,1,,,1,576495,0,0,70,7799,2016,5,25,2017,3,27,306,1
3220000,37.5244195,127.0279821,304,3,1,2,1,570095,0,0,54,7386,2004,11,29,2013,12,20,3308,1
3130000,37.5493014,126.9543825,98.4,1,,,1,371890,1,1,11,245,2018,4,27,2020,2,4,648,1
3130000,37.5571739,126.923614,432.69,1,,,1,387643,1,0,7,136,2018,5,28,2019,6,30,398,1
3220000,37.4974076,127.0283491,184.86,3,,,1,576495,0,0,70,7799,2006,8,4,2015,11,6,3381,1
3130000,37.5468575,126.9326554,66,1,,,1,387643,1,0,7,136,2018,7,2,2019,1,1,183,1
3220000,37.4990329,127.0276653,98.94,1,,,1,576495,0,0,70,7799,2015,10,28,2017,7,19,630,1
3220000,37.504364,127.0415344,490.9,1,,,1,576495,0,0,70,7799,2015,10,29,2018,12,3,1131,1
3220000,37.5247987,127.044326,204.87,1,,,1,539231,1,0,73,7865,2015,10,30,2020,8,14,1750,1
3220000,37.4973224,127.0546585,99.38,1,,,1,576495,0,0,70,7799,2004,10,11,2015,9,4,3980,1
3220000,37.5269123,127.0453785,97.65,1,,,1,570095,0,0,54,7386,2007,10,12,2014,5,28,2420,1
3220000,37.5079638,127.0616041,314.23,3,,,1,539231,0,0,73,7865,2000,1,12,2022,11,1,8329,1
3240000,37.554595,127.1540839,486.7,1,,,1,459970,1,1,35,4486,2006,1,31,2021,1,11,5459,1
3220000,37.4850657,127.0420979,158.95,1,,,1,576495,0,0,70,7799,2005,9,29,2015,7,26,3587,1
3220000,37.5256813,127.0280246,203.3,1,,,1,576495,1,1,70,7799,2015,11,19,2017,2,20,459,1
3220000,37.5168518,127.0221345,164.89,1,,,1,576495,0,0,70,7799,2015,11,25,2016,5,4,161,1
3220000,37.5209722,127.027586,104.8,4,,,1,570095,0,0,54,7386,2007,5,3,2011,7,29,1548,1
3220000,37.5244491,127.0274542,135,1,2,2,1,576495,0,0,70,7799,2001,11,1,2015,11,1,5113,1
3220000,37.5102476,127.0223774,357,1,,,1,576495,0,0,70,7799,2006,6,12,2017,11,1,4160,1
3220000,37.5239174,127.041965,296.62,1,,,1,570095,0,0,54,7386,2006,6,19,2014,6,5,2908,1
3220000,37.5052816,127.0483082,166.5,1,,,1,540909,1,1,28,6821,2006,6,22,2009,12,9,1266,1
3220000,37.5246523,127.0482694,204.89,1,,,1,576495,1,0,70,7799,2017,4,17,2018,3,9,326,1
3220000,37.5281908,127.0332462,296.3,1,,,1,570095,0,0,54,7386,2005,4,13,2013,2,26,2876,1
3220000,37.5219925,127.0284657,338.72,1,,,1,570095,0,0,54,7386,2004,6,28,2011,12,31,2742,1
3220000,37.5049962,127.025024,111.11,1,,,1,539231,0,0,73,7865,2017,12,29,2020,8,18,963,1
3220000,37.517705,127.0407807,244.38,1,,,1,576495,0,0,70,7799,2015,5,13,2015,6,15,33,1
3220000,37.5109459,127.0449834,72.6,2,,,1,539231,1,1,73,7865,2006,11,14,2023,2,7,5929,1
3220000,37.5278224,127.0304583,45.75,1,,,1,539231,0,0,73,7865,2016,2,11,2020,12,1,1755,1
3220000,37.5221892,127.0285363,159.21,1,,,1,576495,0,0,70,7799,2016,2,11,2016,11,4,267,1
3220000,37.4873616,127.0513255,148,1,,,1,539231,1,0,73,7865,2017,7,10,2023,7,26,2207,1
3220000,37.5038595,127.0431599,215,1,,,1,539231,0,0,73,7865,2017,8,11,2021,10,1,1512,1
3220000,37.5266874,127.040951,115,1,,,1,539231,1,0,73,7865,2017,8,17,2021,5,6,1358,1
3220000,37.5051813,127.0257094,186.3,1,,,1,576495,1,0,70,7799,2016,7,7,2017,12,16,527,1
3220000,37.5262974,127.0274473,132.9,1,,,1,539231,0,0,73,7865,2016,7,18,2021,2,25,1683,1
3220000,37.4974385,127.0546376,70.2,1,,,1,570095,1,1,54,7386,2006,7,25,2013,1,9,2360,1
3220000,37.5239199,127.0403315,307,2,,,1,576495,1,0,70,7799,2006,7,26,2018,9,28,4447,1
3220000,37.5051138,127.049552,148.94,1,,,1,576495,1,0,70,7799,2008,1,2,2015,11,15,2874,1
3220000,37.5047612,127.0469874,99.27,1,,,1,570095,1,0,54,7386,2007,7,25,2012,12,20,1975,1
3220000,37.5168518,127.0221345,359.1,1,,,1,570095,0,0,54,7386,2007,8,8,2013,1,18,1990,1
3220000,37.5166861,127.0405907,152.67,1,,,1,576495,0,0,70,7799,2006,9,6,2016,10,28,3705,1
3220000,37.5198811,127.0300487,520.76,1,,,1,570095,0,0,54,7386,2006,9,22,2013,5,31,2443,1
3220000,37.5052816,127.0483082,85.62,1,,,1,570095,0,0,54,7386,2005,12,29,2012,10,31,2498,1
3220000,37.4932088,127.0398891,255.6,6,1,2,1,576495,1,1,70,7799,2006,1,12,2019,12,27,5097,1
3220000,37.5245826,127.0288278,459.8,4,6,7,1,570095,0,0,54,7386,2006,11,24,2014,5,30,2744,1
3220000,37.4990759,127.0298871,223.26,4,1,1,1,539231,0,0,73,7865,2006,11,27,2021,12,17,5499,1
3240000,37.5424849,127.1314275,163.4,1,,,1,458658,1,1,33,4358,2007,5,31,2017,1,17,3519,1
3240000,37.5305714,127.1378448,200.23,1,,,1,459970,0,0,35,4486,2007,6,8,2022,5,31,5471,1
3220000,37.513975,127.0561274,109.25,1,,,1,570095,1,0,54,7386,2005,5,18,2012,7,16,2616,1
3220000,37.4876767,127.0434331,398,1,,,1,570095,0,0,54,7386,2005,6,2,2013,11,1,3074,1
3220000,37.5056304,127.0496447,394.82,2,,,1,570095,1,1,54,7386,2005,6,7,2014,12,8,3471,1
3220000,37.4970674,127.0449211,228.88,1,1,1,1,576495,1,0,70,7799,2005,6,8,2017,1,1,4225,1
3220000,37.5121007,127.0236318,94.28,1,1,1,1,576495,1,1,70,7799,2017,7,19,2018,11,2,471,1
3220000,37.5240207,127.0292355,404.36,1,,,1,570095,0,0,54,7386,1998,1,30,2014,11,7,6125,1
3220000,37.5000776,127.0385419,250.83,6,,,1,576495,1,0,70,7799,2017,8,22,2018,6,12,294,1
3220000,37.5091418,127.022654,96.33,1,,,1,576495,1,0,70,7799,2017,8,25,2019,3,28,580,1
3220000,37.4986087,127.0278979,198.12,1,,,1,539231,0,0,73,7865,2017,8,25,2023,12,30,2318,1
3220000,37.4994303,127.0310558,216.9,1,,,1,539231,1,1,73,7865,2017,8,25,2020,7,1,1041,1
3220000,37.5250424,127.0385522,255.29,1,,,1,576495,1,0,70,7799,2005,4,3,2017,12,1,4625,1
3220000,37.5035485,127.0490615,112.74,1,,,1,539231,1,1,73,7865,2005,4,11,2020,11,10,5692,1
3220000,37.5257732,127.0272546,127.98,1,,,1,539231,0,0,73,7865,2007,11,28,2023,7,31,5724,1
3220000,37.4978232,127.0285616,493.3,5,5,7,1,576495,0,0,70,7799,2015,12,1,2019,8,7,1345,1
3220000,37.5267287,127.0459412,149.05,1,,,1,539231,1,0,73,7865,2015,12,2,2022,1,10,2231,1
3220000,37.4991126,127.0362553,70.7,1,,,1,539231,0,0,73,7865,2015,12,21,2022,5,27,2349,1
3220000,37.5165513,127.0401391,120.8,1,,,1,576495,0,0,70,7799,2015,12,24,2016,8,4,224,1
3220000,37.4922077,127.0573813,87.84,1,,,1,576495,1,1,70,7799,2018,3,27,2019,3,31,369,1
3220000,37.5250424,127.0385522,250,2,,,1,570095,0,0,54,7386,2007,8,10,2013,1,14,1984,1
3240000,37.5399604,127.1266364,155.37,1,1,2,1,491871,0,0,20,3960,2007,8,31,2014,1,29,2343,1
3220000,37.513696,127.0610812,415.73,1,,,1,570095,0,0,54,7386,2005,6,21,2011,4,25,2134,1
3220000,37.525533,127.0259871,436.7,1,,,1,576495,0,0,70,7799,2016,2,18,2019,5,19,1186,1
3220000,37.5258586,127.0274003,203.3,1,,,1,576495,0,0,70,7799,2008,2,25,2019,3,15,4036,1
3220000,37.520536,127.0284147,221.8,2,,,1,539231,0,0,73,7865,2007,6,7,2020,5,6,4717,1
3220000,37.4915808,127.0311894,1683.11,7,,,1,576495,0,0,70,7799,2007,6,13,2015,8,30,3000,1
3220000,37.5272462,127.044069,173.6,2,,,1,576495,1,0,70,7799,2007,6,22,2016,5,30,3265,1
3220000,37.513849,127.0314899,231,2,1,1,1,570095,1,0,54,7386,2007,6,27,2014,1,10,2389,1
3220000,37.5268464,127.0297393,189.8,1,2,3,1,576495,1,0,70,7799,2008,3,27,2015,1,30,2500,1
3220000,37.5250919,127.0280857,822.62,3,,,1,540909,0,0,28,6821,2008,4,4,2009,4,7,368,1
3220000,37.4973819,127.0551699,99.23,1,,,1,570095,0,0,54,7386,2005,11,25,2013,9,4,2840,1
3220000,37.4778182,127.0451456,270.52,1,5,5,1,539231,1,1,73,7865,2005,12,5,2020,9,22,5405,1
3220000,37.5239199,127.0403315,371.68,1,,,1,570095,1,1,54,7386,2007,11,29,2013,8,6,2077,1
3220000,37.5121007,127.0236318,102.44,1,,,1,576495,1,1,70,7799,2016,1,4,2016,3,12,68,1
3220000,37.5223424,127.0348808,272.63,1,,,1,539231,0,0,73,7865,2007,8,14,2021,5,17,5025,1
3220000,37.4996424,127.0342691,309,2,,,1,570095,1,0,54,7386,2006,4,5,2014,8,8,3047,1
3220000,37.5238647,127.0396187,283.1,1,,,1,570095,0,0,54,7386,2006,4,6,2012,6,15,2262,1
3220000,37.5280169,127.031669,161,4,1,1,1,570095,1,1,54,7386,2006,4,7,2014,7,30,3036,1
3090000,37.6581696,127.0323113,83,1,,,1,368298,1,0,15,905,2000,3,31,2013,3,27,4744,1
3220000,37.5043607,127.0338373,164.18,1,,,1,539231,1,0,73,7865,2005,5,17,2022,4,10,6172,1
3220000,37.4987079,127.0286602,130.32,1,,,1,576495,0,0,70,7799,2007,4,6,2017,12,8,3899,1
3220000,37.5009983,127.0266058,125.9,1,,,1,576495,1,0,70,7799,2016,3,31,2018,4,3,733,1
3220000,37.5161362,127.0650956,258.3,1,2,2,1,576495,1,1,70,7799,2016,3,31,2019,4,30,1125,1
3220000,37.4930097,127.0437816,403.62,2,8,29,1,539231,1,1,73,7865,2016,4,11,2020,4,27,1477,1
3130000,37.5491414,126.9194548,73.4,2,,,1,387643,1,0,7,136,2016,11,2,2017,1,2,61,1
3130000,37.5460753,126.9374663,86.53,1,,,1,371890,1,0,11,245,2016,12,1,2021,6,30,1672,1
3220000,37.5041507,127.0520978,147.6,2,,,1,576495,1,1,70,7799,2006,10,18,2017,8,3,3942,1
3090000,37.6556169,127.0414616,143.07,1,,,1,351242,1,1,20,969,2015,3,12,2016,1,28,322,1
3220000,37.5088086,127.0583771,113,1,,,1,570095,0,0,54,7386,2006,10,31,2014,2,20,2669,1
3220000,37.5052816,127.0483082,135.2,1,2,3,1,540909,1,1,28,6821,2006,11,2,2009,10,28,1091,1
3100000,37.6178025,127.0685682,63.91,1,,,1,523037,1,1,23,2874,2002,10,21,2022,4,28,7129,1
3130000,37.5543865,126.9377806,244.35,1,,3,1,387643,1,1,7,136,2005,8,23,2015,3,1,3477,1
3090000,37.6479176,127.0347727,113,1,,,1,351242,1,1,20,969,2015,6,3,2015,11,13,163,1
3090000,37.6664674,127.0456001,128.06,1,,,1,351242,1,0,20,969,2014,6,17,2018,4,23,1406,1
3090000,37.6723507,127.0436654,362.17,4,,,1,325257,1,0,18,957,2014,9,1,2021,1,8,2321,1
3090000,37.6457209,127.0531266,51.12,1,,,1,351242,1,0,20,969,2006,11,13,2016,3,2,3397,1
3090000,37.6394252,127.0391628,122.06,1,1,1,1,368298,1,0,15,905,2007,10,24,2014,11,28,2592,1
3130000,37.568452,126.9070768,414.8,2,,28,1,391865,1,1,5,118,2005,1,4,2012,3,1,2613,1
3130000,37.5503193,126.91579,189.07,1,,,1,371890,1,1,11,245,2011,11,23,2023,10,6,4335,1
3220000,37.5234814,127.0312103,82.25,2,,,1,570095,0,0,54,7386,2009,3,30,2010,11,19,599,1
3050000,37.5820733,127.0472683,219,1,,,1,366786,0,0,20,2849,2010,4,30,2010,9,17,140,1
3090000,37.6680262,127.0470738,139.5,1,,,1,351242,1,1,20,969,2003,9,19,2017,1,24,4876,1
3130000,37.5555758,126.9226455,211.06,1,,,1,371890,0,0,11,245,2008,5,13,2020,6,30,4431,1
3220000,37.5119436,127.0274473,185,2,,,1,540909,0,0,28,6821,2003,1,29,2008,2,27,1855,1
3220000,37.5119436,127.0274473,446,2,,,1,540909,1,1,28,6821,2001,9,4,2008,9,23,2576,1
3100000,37.6481585,127.0621573,234.98,3,5,7,1,523037,1,1,23,2874,2001,5,3,2023,3,30,8001,1
3130000,37.5551698,126.9356683,240.03,1,,,1,391865,0,0,5,118,1995,4,4,2014,10,30,7149,1
3130000,37.5401127,126.9503477,61.9,1,,,1,391865,0,0,5,118,1997,4,4,2012,9,1,5629,1
3130000,37.555057,126.9113543,603.41,1,9,29,1,387643,1,0,7,136,1997,6,2,2017,9,21,7416,1
3130000,37.5510976,126.9551408,108.69,1,,,1,391865,1,1,5,118,1997,7,21,2010,2,11,4588,1
3130000,37.5548602,126.921691,64.02,1,,,1,387643,0,0,7,136,1997,9,1,2017,3,31,7151,1
3130000,37.5703469,126.9034024,82.5,1,,,1,391865,1,1,5,118,2010,8,12,2011,7,4,326,1
3090000,37.6655897,127.035586,88,1,,,1,325257,1,1,18,957,1997,5,12,2021,3,18,8711,1
3130000,37.5465529,126.9511665,75.89,1,,,1,391865,1,1,5,118,1999,12,24,2013,4,16,4862,1
3130000,37.554475,126.9365793,81.51,1,,,1,391865,0,0,5,118,2009,12,2,2010,4,13,132,1
3130000,37.5480746,126.9167911,149.21,2,2,4,1,371890,1,0,11,245,2007,1,2,2022,10,2,5752,1
3090000,37.6793324,127.0434176,546.96,2,7,27,1,368298,1,0,15,905,2010,2,17,2010,10,20,245,1
3090000,37.6526943,127.0463822,276.22,1,1,1,1,351242,1,1,20,969,1997,2,3,2017,8,22,7505,1
3130000,37.5488865,126.9520208,74.89,1,,,1,371890,1,1,11,245,2005,10,24,2023,3,12,6348,1
3130000,37.5556225,126.9231079,158.3,3,,,1,387643,1,0,7,136,2008,10,6,2018,9,11,3627,1
3200000,37.4711776,126.9340894,138,2,2,6,1,509663,1,0,14,732,2007,12,18,2017,8,5,3518,1
3200000,37.4861536,126.9473568,422.29,1,1,3,1,509663,1,0,14,732,2006,12,20,2017,10,31,3968,1
3130000,37.5413152,126.9489731,69.58,1,,,1,371890,1,1,11,245,2007,8,24,2021,5,31,5029,1
3220000,37.4997795,127.0645688,200.35,2,,,1,576495,1,0,70,7799,2009,5,6,2018,12,31,3526,1
3220000,37.5234564,127.0286181,63.7,2,,,1,570095,0,0,54,7386,2009,5,7,2011,9,5,851,1
3090000,37.6560441,127.0163573,624.68,1,,,1,381529,1,1,6,691,2001,3,23,2007,3,16,2184,1
3090000,37.6522059,127.0464712,147.73,1,,,1,368298,1,1,15,905,2010,1,12,2010,12,22,344,1
3130000,37.549113,126.911227,173.1,2,,,1,371890,1,1,11,245,2007,12,12,2021,10,26,5067,1
3130000,37.5555497,126.9391089,205.2,1,,,1,387643,0,0,7,136,2005,8,24,2016,8,1,3995,1
3130000,37.5463793,126.9382929,75.7,1,,,1,391865,1,1,5,118,2005,9,1,2012,6,28,2492,1
3130000,37.5648362,126.911468,402.4,2,,,1,387643,1,0,7,136,2005,10,7,2017,5,31,4254,1
3090000,37.6696607,127.0460483,63.09,1,,,1,368298,1,0,15,905,1999,7,22,2014,1,9,5285,1
3050000,37.5718616,127.0710787,93.86,1,,,1,342837,0,0,32,3181,2017,3,7,2020,12,29,1393,1
3090000,37.6631501,127.0411241,598.9,12,,,1,351242,1,1,20,969,2013,5,27,2018,11,16,1999,1
3090000,37.6531223,127.0462505,171,1,,,1,368298,1,1,15,905,2013,7,25,2013,12,2,130,1
3090000,37.6680262,127.0470738,130.9,1,1,1,1,351242,1,0,20,969,2013,8,7,2016,2,11,918,1
3130000,37.5515945,126.9215904,205.75,2,,,1,387643,1,0,7,136,2008,3,25,2016,7,1,3020,1
3130000,37.5693435,126.9082436,73.83,1,,,1,391865,1,1,5,118,2005,3,28,2012,11,29,2803,1
3130000,37.5413152,126.9489731,130,2,,,1,387643,1,1,7,136,2009,12,16,2016,11,5,2516,1
3090000,37.6568022,127.0378874,366.05,2,,,1,368298,1,0,15,905,2010,5,14,2012,3,2,658,1
3220000,37.4990187,127.036447,184.8,1,,,1,540909,0,0,28,6821,2009,8,7,2009,8,14,7,1
3220000,37.525739,127.0329382,525.31,2,,,1,570095,1,1,54,7386,2009,8,10,2010,6,11,305,1
3130000,37.5634468,126.9259897,34.4,1,,,1,387643,1,0,7,136,2007,4,23,2018,8,3,4120,1
3130000,37.5399819,126.9470011,114.96,1,,,1,391865,1,0,5,118,2007,5,25,2012,11,26,2012,1
3130000,37.5557037,126.9344833,161.7,1,,,1,391865,1,1,5,118,2010,10,13,2011,6,7,237,1
3130000,37.5554843,126.9415471,81.51,1,,,1,391865,1,0,5,118,2010,10,13,2011,1,19,98,1
3100000,37.6535647,127.0603379,166.65,1,,,1,523037,1,1,23,2874,2002,4,8,2021,7,30,7053,1
3130000,37.5489641,126.9467974,58.03,1,,,1,391865,1,1,5,118,2000,9,2,2014,9,1,5112,1
3100000,37.6304722,127.0909904,306.96,3,,,1,611230,1,1,14,2610,1996,11,20,2013,8,1,6098,1
